Platform,Hashtag,Content_Type,Region,Views,Likes,Shares,Comments,Engagement_Level,Engagement_Score
TikTok,#Fitness,Post,Brazil,2878436,149765,9840,42118,Low,0.09155006399308513
TikTok,#Challenge,Live Stream,Brazil,3730939,8927,36583,33397,Low,0.049711346124929945
TikTok,#Education,Video,USA,1951149,367712,57910,28894,Medium,0.3071164734215583
Instagram,#Tech,Live Stream,India,4031260,489680,10003,38423,Medium,0.14797730734311357
TikTok,#Dance,Tweet,UK,800596,434086,82037,27401,High,0.918064791730161
Twitter,#Music,Live Stream,Japan,3059352,45964,49018,20424,Low,0.07644298531192226
YouTube,#Tech,Tweet,USA,489829,338839,69684,45590,High,1.3046818379475287
YouTube,#Gaming,Video,Brazil,1775441,300600,92494,29780,Medium,0.35914569957548576
Twitter,#Fitness,Shorts,UK,3386425,804,77479,48511,Low,0.09752556161733981
Instagram,#Gaming,Reel,India,3147828,488798,11213,28108,Medium,0.18382611756423795
TikTok,#Challenge,Shorts,Australia,1370433,360983,28865,7949,Medium,0.33819675971025215
Twitter,#Viral,Tweet,USA,4329212,314231,36820,38094,Medium,0.1156974987595895
YouTube,#Comedy,Tweet,Brazil,1193284,301260,95595,13072,High,0.5147047978519782
TikTok,#Comedy,Tweet,Japan,4969573,61124,69585,20780,Low,0.0626691669485487
YouTube,#Fitness,Post,Canada,131873,454436,93369,18730,High,5.854139967999514
Twitter,#Viral,Tweet,Brazil,3380653,387333,43799,7391,Medium,0.15781329820008147
Twitter,#Dance,Video,Brazil,4615991,4652,67987,39672,Low,0.06238248731420837
TikTok,#Tech,Shorts,Germany,864943,82684,91782,8394,High,0.43334416256331343
Instagram,#Comedy,Post,UK,1263647,322686,75202,21411,High,0.46778412009049997
YouTube,#Fashion,Post,USA,1984393,375236,99926,43802,High,0.3843079470649211
TikTok,#Music,Reel,USA,3986858,90525,32612,1252,Low,0.04787353851077716
TikTok,#Fitness,Video,Brazil,1026460,195036,70291,35850,High,0.46529723515772653
TikTok,#Viral,Shorts,Germany,3391235,264956,65030,40163,Medium,0.15934371991324695
Twitter,#Challenge,Video,Brazil,3216923,205624,63081,49107,Medium,0.15327721552551926
Instagram,#Dance,Tweet,USA,4841137,431351,625,19075,Low,0.09736886190165657
TikTok,#Gaming,Shorts,Brazil,2056554,5852,96016,26074,Medium,0.16826594390422037
Instagram,#Music,Live Stream,Brazil,1889541,357123,24263,35214,Medium,0.2647944659576056
Instagram,#Fashion,Video,Brazil,353263,473924,71436,3303,High,1.9669141687637823
Instagram,#Tech,Video,Canada,2385749,319160,12581,37720,Medium,0.18121897986753846
YouTube,#Comedy,Post,UK,2543088,334654,46205,44955,Medium,0.2214547825321027
Instagram,#Music,Reel,Germany,4826724,359660,68209,1169,Medium,0.11739328786978498
TikTok,#Dance,Tweet,Canada,332982,248040,43908,44462,High,1.4075475551230998
TikTok,#Viral,Reel,Brazil,243690,434643,49661,16049,High,2.5266691288111947
Instagram,#Education,Video,India,2780722,130632,4458,42849,Low,0.08260588437103746
Twitter,#Education,Post,Japan,4582230,284453,89108,46380,Medium,0.14066011527138533
YouTube,#Fashion,Post,USA,4126761,108177,6409,1021,Low,0.031367457432112014
Twitter,#Fashion,Post,Brazil,2116294,479845,2280,48864,Medium,0.276149249584415
Instagram,#Dance,Post,Canada,3724442,459724,55807,9912,Medium,0.17370897439133165
Instagram,#Gaming,Tweet,Brazil,4170208,315259,26019,37399,Low,0.11225195481856061
Twitter,#Comedy,Shorts,Canada,1340034,92561,43545,32024,Medium,0.2143557551524812
YouTube,#Education,Post,India,2091486,222248,78214,42629,Medium,0.2592166526574885
Twitter,#Fashion,Reel,Japan,4386555,119786,77421,45384,Low,0.10094869436266045
YouTube,#Fashion,Tweet,UK,97528,402649,98985,48533,High,8.168628496431793
YouTube,#Viral,Live Stream,Germany,3781524,76341,10644,1692,Low,0.02952698435868713
TikTok,#Tech,Shorts,Japan,2076113,484384,39567,41864,Medium,0.33081677153411204
TikTok,#Music,Tweet,Brazil,3648938,224759,88368,34806,Medium,0.1533254333178585
TikTok,#Dance,Live Stream,USA,1304352,334062,84453,42589,High,0.515657583229067
Instagram,#Viral,Tweet,Australia,4113719,371010,23116,29531,Medium,0.12140352804846417
TikTok,#Tech,Live Stream,Germany,2919564,36753,49519,6372,Low,0.06783684139138584
YouTube,#Gaming,Tweet,USA,4732496,365067,78267,37692,Medium,0.1426841142602128
Twitter,#Challenge,Shorts,Japan,2040652,407996,11598,40259,Medium,0.2564415686751097
YouTube,#Gaming,Live Stream,Canada,3380651,451739,2827,2335,Medium,0.13751493425378722
YouTube,#Education,Video,India,2592595,237876,33780,36343,Medium,0.1588763381862574
Instagram,#Gaming,Post,Canada,4284095,435610,44348,35611,Medium,0.14936083350159135
YouTube,#Tech,Video,Brazil,1562200,236997,84050,12958,Medium,0.32970362309563434
Twitter,#Fashion,Live Stream,USA,3305437,493487,69852,38719,Medium,0.23612036774562636
YouTube,#Dance,Shorts,India,2293007,93269,84008,11949,Medium,0.16100735845987388
Twitter,#Fashion,Shorts,UK,1191376,239380,16309,8387,Medium,0.25607448865849236
YouTube,#Viral,Live Stream,India,660930,336481,11129,35123,High,0.665901078782927
TikTok,#Comedy,Live Stream,India,790471,245250,99730,49881,High,0.8149596885907263
YouTube,#Comedy,Live Stream,Japan,4565789,300350,4163,15057,Low,0.0751136331529994
Instagram,#Fitness,Shorts,USA,1513083,352786,90781,29795,High,0.4525323462096924
Twitter,#Fashion,Shorts,Japan,3829879,145994,75122,11620,Low,0.10303197568382709
YouTube,#Viral,Live Stream,Australia,2754577,351227,85607,43219,Medium,0.2521207430396754
Twitter,#Fitness,Video,Canada,3497840,366736,65404,28802,Medium,0.17741005877913227
Instagram,#Viral,Tweet,Germany,4746014,29305,89872,16323,Low,0.0698622043677073
Twitter,#Fitness,Video,Canada,4161787,343575,2003,19921,Low,0.09357182383432885
YouTube,#Dance,Video,India,3873103,121317,4727,38875,Low,0.0550586958312237
YouTube,#Viral,Tweet,Brazil,3620241,386951,38015,31259,Medium,0.15565648806253507
YouTube,#Tech,Video,India,3722406,295942,27878,47869,Medium,0.12768999405223397
YouTube,#Dance,Video,India,2975095,449386,33351,13313,Medium,0.19362911100317806
YouTube,#Tech,Reel,Brazil,178206,37884,42111,34950,High,1.313743644995118
TikTok,#Tech,Reel,Australia,2221223,69758,80790,38108,Medium,0.17483341384453518
Twitter,#Fitness,Video,USA,3283134,413608,67001,12600,Medium,0.19487812559584836
Twitter,#Dance,Live Stream,Germany,2215064,29791,99856,25420,Medium,0.17164244464268302
Twitter,#Fashion,Video,Brazil,2189190,105704,95438,38438,Medium,0.2141860688199745
Instagram,#Fitness,Live Stream,UK,2085067,227030,40851,2906,Medium,0.17044776019187874
Instagram,#Viral,Live Stream,India,4121250,73511,93273,36056,Low,0.10323130118289355
Twitter,#Fitness,Live Stream,USA,1706185,35065,44031,14777,Medium,0.11529347638151784
Twitter,#Education,Video,Canada,697238,308437,36985,18584,High,0.654812273570861
TikTok,#Education,Live Stream,UK,492746,467395,66735,1125,High,1.3594225016539963
Twitter,#Viral,Post,USA,2611265,196133,74984,14125,Medium,0.17207560320381118
Instagram,#Challenge,Reel,UK,4248915,261493,87021,28833,Medium,0.13655768590334239
YouTube,#Dance,Post,Canada,3239323,38620,936,18479,Low,0.024198266119186015
Twitter,#Fashion,Live Stream,Canada,3551156,74808,24814,5993,Low,0.045403806535111384
TikTok,#Tech,Post,Brazil,4569045,140232,946,8215,Low,0.034908826680411335
YouTube,#Tech,Post,Brazil,651443,338455,43231,38317,High,0.8362696352558858
TikTok,#Comedy,Post,India,3484442,290461,51999,5863,Medium,0.13149422490028534
TikTok,#Gaming,Live Stream,Australia,497423,158956,68044,30123,High,0.85105433403763
YouTube,#Viral,Post,Brazil,222706,422102,50384,8792,High,2.6529954289511735
YouTube,#Viral,Live Stream,Japan,1128302,228488,52037,25873,High,0.3867271351109898
YouTube,#Education,Live Stream,USA,2677335,7372,39950,10623,Low,0.05545365073851423
YouTube,#Education,Shorts,India,1050909,258178,5642,13315,Medium,0.2871171528648056
Twitter,#Education,Live Stream,Canada,1015391,388747,2397,15351,High,0.4201731155781369
Twitter,#Fashion,Post,Canada,1217360,423212,78276,46525,High,0.6169826509824539
TikTok,#Challenge,Tweet,Brazil,3371506,450959,9604,38602,Medium,0.1652006551374964
YouTube,#Music,Reel,USA,2477176,11709,98546,46222,Medium,0.16138982454213993
Instagram,#Dance,Reel,Canada,2912775,178086,11014,25511,Low,0.09000008582880586
YouTube,#Music,Video,Brazil,962239,312622,27648,42018,High,0.49842294897629386
TikTok,#Challenge,Post,Brazil,3069640,139491,60853,30527,Medium,0.12480421156878331
YouTube,#Education,Tweet,USA,1106136,186803,18713,7394,Medium,0.23300028206296514
Instagram,#Tech,Reel,Canada,4018134,476460,96568,48685,Medium,0.2149092091005427
Instagram,#Tech,Video,Brazil,1135196,106116,41569,21497,Medium,0.2412068048160846
TikTok,#Education,Live Stream,Canada,136335,97707,63913,30021,High,2.5634503245681595
Instagram,#Music,Live Stream,Germany,312301,376135,50291,40981,High,1.9499457254379589
Instagram,#Dance,Shorts,Brazil,2930383,479741,220,33112,Medium,0.18653704993511086
Twitter,#Fashion,Reel,India,963339,243870,4291,30134,Medium,0.329075226893129
TikTok,#Dance,Tweet,Germany,2542362,339645,75620,27672,Medium,0.2445949868665438
YouTube,#Music,Shorts,USA,929670,415475,77500,1737,High,0.7007314423397549
Instagram,#Fashion,Reel,Germany,2808211,93056,17427,27332,Low,0.07122007569943996
Twitter,#Challenge,Live Stream,India,209672,221957,65127,34835,High,2.3227135716738525
Twitter,#Comedy,Tweet,Canada,3737771,3185,21475,43289,Low,0.04125132331541981
YouTube,#Challenge,Video,USA,4446755,221164,44206,37039,Low,0.09621847841853216
TikTok,#Gaming,Post,UK,2013957,449783,37315,45597,Medium,0.32419858020801834
TikTok,#Tech,Reel,Canada,1036784,398301,83508,44951,High,0.7125177471874566
Twitter,#Education,Video,USA,3980555,275061,89641,47571,Medium,0.1605620321789298
TikTok,#Gaming,Video,Brazil,4198164,5801,27958,40130,Low,0.04047840913313534
Instagram,#Education,Tweet,USA,3123278,298146,8587,1236,Low,0.104498863053497
TikTok,#Gaming,Video,Japan,2064157,356084,56738,25612,Medium,0.27978588837961454
TikTok,#Education,Post,USA,2074835,47157,47309,8648,Low,0.09946815047943572
TikTok,#Education,Reel,USA,4860381,322942,75521,4830,Medium,0.11504550774928961
Instagram,#Fashion,Reel,Brazil,3599873,278305,77717,19512,Medium,0.15291650566561654
TikTok,#Gaming,Reel,Brazil,3940481,94795,68944,47811,Low,0.10081231199947417
TikTok,#Fashion,Reel,UK,3402318,493021,14422,17661,Medium,0.16800575372437263
Instagram,#Tech,Post,Germany,2836169,142049,19440,32540,Low,0.0935942110642913
Instagram,#Fashion,Tweet,Australia,3207625,410976,85117,37271,Medium,0.23097120143408284
Twitter,#Tech,Post,Australia,3036452,221744,11077,49900,Medium,0.11683866565320315
TikTok,#Music,Reel,Japan,4172163,236621,13929,2337,Low,0.06785017747389065
Twitter,#Fitness,Video,India,1588694,85453,32995,47809,Medium,0.17628064309426486
TikTok,#Education,Reel,Germany,4698854,234921,87352,22243,Medium,0.11523299085266323
TikTok,#Dance,Shorts,Germany,1435830,117831,84434,24859,Medium,0.29310642624823274
TikTok,#Dance,Shorts,Australia,3990883,491508,66058,37043,Medium,0.19137819875952264
Twitter,#Education,Post,Canada,778600,491963,55403,8603,High,0.8674261494991009
TikTok,#Comedy,Live Stream,Brazil,4103458,118601,51035,44941,Low,0.08811787521646378
TikTok,#Dance,Video,Australia,4149798,198160,72234,42191,Medium,0.12030561487571202
Twitter,#Music,Video,Japan,3312891,292286,6952,23430,Low,0.10866702224733624
TikTok,#Music,Video,India,1154890,242791,31594,24465,Medium,0.3346665050351116
YouTube,#Fitness,Video,Germany,2289467,55335,94333,43209,Medium,0.1855244037149258
Twitter,#Gaming,Post,India,950724,371343,52165,30174,High,0.6186716649627021
Twitter,#Education,Post,Japan,4641254,378649,39504,22534,Medium,0.11682812446808556
YouTube,#Challenge,Reel,USA,633478,356209,80366,48809,High,1.0969994222372363
Twitter,#Fashion,Reel,Australia,513065,249364,19912,7312,High,0.6309609893483282
Twitter,#Gaming,Tweet,Japan,2165655,124165,5295,34518,Low,0.0965463104695808
Instagram,#Education,Video,USA,4029746,268583,97064,12067,Medium,0.14489970335599317
YouTube,#Music,Video,Japan,505913,272303,96744,360,High,1.1133435986029219
TikTok,#Challenge,Reel,USA,4486868,94546,72083,47825,Low,0.09058545961236213
Instagram,#Fitness,Live Stream,UK,4184048,287717,88326,45451,Medium,0.15382161007713105
Twitter,#Fitness,Post,Germany,2435410,326186,1739,5729,Medium,0.14078163430387491
Instagram,#Education,Video,USA,1171718,339285,76401,22897,High,0.5242575431972539
Twitter,#Comedy,Shorts,Brazil,4098970,468202,10925,38510,Medium,0.14101030258821118
YouTube,#Viral,Video,Australia,1538823,307662,59624,8124,Medium,0.3267315344259866
Twitter,#Fitness,Video,USA,2595660,434540,40012,13478,Medium,0.22404012852222557
TikTok,#Gaming,Shorts,Australia,3521130,260136,65723,32176,Medium,0.14815045170158445
Instagram,#Gaming,Tweet,India,3589308,407373,70852,20849,Medium,0.18433274603349725
YouTube,#Comedy,Tweet,UK,1035365,326981,34821,2572,High,0.421675447788944
Instagram,#Education,Reel,UK,2315963,306373,6915,33050,Medium,0.16978595944753866
YouTube,#Education,Reel,Canada,2676777,488199,52014,45422,Medium,0.2746157038856804
Instagram,#Viral,Video,Canada,2950546,305105,99587,34102,Medium,0.22777818071638267
TikTok,#Fashion,Tweet,USA,3368170,17758,93392,19981,Low,0.1003203520012351
YouTube,#Fashion,Reel,Japan,4736019,308046,88779,33858,Medium,0.13557779223436392
TikTok,#Gaming,Reel,Japan,2258063,241357,49321,14634,Medium,0.1853748101802297
YouTube,#Comedy,Live Stream,Germany,4989820,166706,39793,15510,Low,0.06355038859117162
YouTube,#Tech,Post,Germany,4766161,384232,67245,8995,Medium,0.12671770844501476
TikTok,#Challenge,Reel,UK,4706101,198755,73600,39098,Low,0.10576717329271089
Twitter,#Fashion,Live Stream,Canada,1726804,328441,44676,1323,Medium,0.2693501984012082
YouTube,#Dance,Tweet,Canada,3218932,135138,58808,4020,Low,0.09928821112095565
Instagram,#Education,Live Stream,Germany,1374292,468164,79559,11612,High,0.5312298987405879
Twitter,#Gaming,Shorts,Japan,2307722,112883,48860,26500,Medium,0.1353988912009332
TikTok,#Fitness,Post,USA,3943560,361857,53708,10889,Medium,0.13813888973414884
YouTube,#Viral,Tweet,USA,4397362,416040,26255,37205,Medium,0.1294446534081115
Instagram,#Tech,Reel,India,2904623,210629,93645,25652,Medium,0.18689792100386177
YouTube,#Dance,Reel,USA,4648895,334635,14885,39943,Low,0.09877099826948124
YouTube,#Education,Tweet,Japan,2182075,401349,79190,49849,Medium,0.33849294822588594
YouTube,#Tech,Tweet,Germany,3686801,289690,37216,29859,Medium,0.12505584109367443
Instagram,#Music,Video,UK,436676,411915,89675,24765,High,1.6727963066438274
Instagram,#Challenge,Tweet,Germany,1021135,442784,49480,32668,High,0.6429708118906903
Twitter,#Music,Tweet,USA,2616896,411249,93026,8004,Medium,0.269913286580743
Instagram,#Fitness,Reel,Canada,80333,106027,74544,43880,High,5.196108697546463
YouTube,#Dance,Post,USA,2286789,161388,40096,47798,Medium,0.164978928969835
Twitter,#Tech,Tweet,Canada,803980,242545,76839,34020,High,0.673029179830344
YouTube,#Fitness,Reel,Japan,1658169,328783,1574,11658,Medium,0.2151897665436997
Twitter,#Dance,Post,Japan,723296,216935,93964,23402,High,0.7543675065256824
TikTok,#Tech,Tweet,Japan,3206060,426226,17467,29795,Medium,0.16787489940924374
TikTok,#Tech,Post,Japan,1655182,289945,93775,32084,High,0.3839082348648064
TikTok,#Viral,Video,Australia,1476674,464620,19688,29990,High,0.39525582491463923
Twitter,#Viral,Shorts,Brazil,1771174,91099,97414,3140,Medium,0.21997895181388163
TikTok,#Challenge,Reel,Australia,3327212,134040,6283,36793,Low,0.06806749915544906
TikTok,#Gaming,Post,India,690673,437322,28171,24122,High,0.8253963887396786
YouTube,#Gaming,Tweet,Australia,3569008,137418,23331,49305,Low,0.08574399384927128
TikTok,#Dance,Tweet,Brazil,3099684,153065,41200,7632,Low,0.09418024547018342
Twitter,#Music,Reel,Japan,3710671,76950,26333,7103,Low,0.04585558784381585
Instagram,#Education,Post,Canada,3188483,368317,49091,21981,Medium,0.17549160525554003
TikTok,#Comedy,Live Stream,USA,2801347,499380,60311,12282,Medium,0.25162073816631786
TikTok,#Challenge,Live Stream,USA,2248578,93218,59577,14331,Medium,0.1336893805774138
Twitter,#Music,Live Stream,Australia,1609482,403027,23102,44642,Medium,0.34894270330454147
YouTube,#Challenge,Live Stream,Brazil,4251376,37945,3378,26696,Low,0.023867801859915473
YouTube,#Challenge,Reel,India,1358058,300720,59766,43145,High,0.4169983903485713
TikTok,#Tech,Tweet,India,2606224,69943,67574,13284,Medium,0.11481476649743076
Instagram,#Viral,Video,Brazil,3442475,429165,1181,16421,Medium,0.13523700244736708
Twitter,#Dance,Live Stream,Australia,3909627,162796,63419,5547,Low,0.09314111039237247
YouTube,#Education,Post,Germany,4022893,120768,54001,43214,Low,0.09177450158381045
TikTok,#Fitness,Live Stream,Canada,2288198,160224,63631,2779,Medium,0.15587593381342
YouTube,#Fashion,Post,Germany,1707547,468293,62396,41097,High,0.4320086064980935
TikTok,#Dance,Reel,USA,167982,473290,53315,22117,High,4.032985677036826
Twitter,#Tech,Shorts,India,1723036,269685,15870,11719,Medium,0.19775152695590806
Instagram,#Tech,Video,Germany,1368137,220395,47904,42984,Medium,0.3289692479627406
Instagram,#Comedy,Shorts,Brazil,1753723,413003,90078,39688,High,0.43485373687862905
Twitter,#Music,Live Stream,USA,4289386,188014,39473,14691,Low,0.07828975988638001
Twitter,#Comedy,Video,USA,3356274,322024,4474,33051,Medium,0.11964100666393745
Instagram,#Dance,Tweet,Germany,2213124,480760,63167,20082,Medium,0.32100551076216244
TikTok,#Comedy,Video,Canada,1714956,137707,28180,47207,Medium,0.18464671979922517
TikTok,#Comedy,Shorts,UK,2347135,149856,83261,13888,Medium,0.1821007313171164
YouTube,#Tech,Reel,Canada,3849864,429897,10666,23842,Medium,0.1323628574931478
TikTok,#Fitness,Shorts,USA,2458064,428601,16411,12329,Medium,0.20442592218917002
TikTok,#Fashion,Tweet,UK,4138951,356632,57983,12027,Medium,0.1340037608563136
Twitter,#Tech,Reel,USA,786091,115476,45804,33532,High,0.4070164904572117
Instagram,#Comedy,Tweet,Australia,2428341,178208,2717,10620,Low,0.08549005267382134
Instagram,#Music,Reel,Australia,1934060,55050,41483,39848,Medium,0.1340160077763875
YouTube,#Comedy,Live Stream,UK,3328075,305353,8424,46784,Medium,0.1274589665196848
Instagram,#Challenge,Shorts,India,4618662,1774,38568,31300,Low,0.03898921375930951
YouTube,#Education,Video,Brazil,2637799,128740,47263,25381,Medium,0.12180268473829886
Twitter,#Viral,Post,Japan,1021175,427434,92929,40158,High,0.7702274340832864
Instagram,#Fashion,Post,India,136708,9741,60279,1977,High,1.4229745150247242
TikTok,#Tech,Live Stream,Brazil,4820047,240695,76116,10533,Low,0.10168137364635656
YouTube,#Tech,Video,Canada,1417619,261333,28832,33631,Medium,0.29280857550583056
Instagram,#Challenge,Shorts,Canada,3373662,127818,52586,17121,Low,0.09479847121614436
Twitter,#Viral,Live Stream,Australia,280264,24388,40754,36005,High,0.7801929609225587
YouTube,#Dance,Post,Brazil,1412186,348080,24255,47797,Medium,0.3657018268131818
YouTube,#Comedy,Live Stream,Australia,2440607,59389,15997,21735,Low,0.06180839438713402
YouTube,#Viral,Live Stream,Canada,1212383,134452,16512,26744,Medium,0.19587539581138963
YouTube,#Education,Shorts,India,2561337,468506,33962,5509,Medium,0.2269947297056186
YouTube,#Dance,Post,Japan,886874,374139,41228,35296,High,0.6409196796839235
