Platform,Hashtag,Content_Type,Region,Views,Likes,Shares,Comments,Engagement_Level,Engagement_Score
YouTube,#Fitness,Live Stream,UK,3822229,385332,48139,6985,High,0.1152353770535465
Twitter,#Fitness,Tweet,Australia,4253475,394052,7337,4553,Medium,0.0954377303263802
YouTube,#Fashion,Tweet,Japan,2829354,130736,42112,46374,Medium,0.07748129078227751
Twitter,#Music,Tweet,Japan,4577129,120208,84673,8875,Low,0.046700890449012905
YouTube,#Comedy,Video,UK,1194963,103244,46147,35429,High,0.15466587668404796
Instagram,#Gaming,Post,Canada,18259,325660,50504,27761,High,22.121967249027875
Twitter,#Education,Post,Brazil,4558750,161524,66774,20755,Medium,0.05463186180422265
YouTube,#Tech,Live Stream,USA,2624457,270811,8063,43610,High,0.12287646549362402
YouTube,#Gaming,Video,UK,3810909,73215,60036,6135,Low,0.036575525681668074
Instagram,#Tech,Shorts,Brazil,2804201,214403,58405,45421,High,0.11348294933209138
TikTok,#Dance,Tweet,Japan,296962,420882,50231,20919,High,1.6568853927438527
TikTok,#Challenge,Reel,Canada,3678271,388515,29923,39653,High,0.124539763383394
Instagram,#Gaming,Shorts,India,3433826,11737,47228,22379,Low,0.023689027923954213
Instagram,#Challenge,Live Stream,USA,807398,175697,86610,31176,High,0.36349235445220324
TikTok,#Viral,Tweet,UK,344152,155459,92731,12480,High,0.7574269508821684
Twitter,#Fitness,Post,Brazil,1595568,145000,70495,40154,High,0.1602244467174072
YouTube,#Fitness,Reel,India,2632783,220230,80297,29046,High,0.1251804649300759
TikTok,#Dance,Post,Germany,2252242,248785,7800,26183,High,0.12554956350161306
Twitter,#Gaming,Post,India,2532021,335223,14017,24606,High,0.14764727464740615
YouTube,#Challenge,Video,UK,4138006,417828,36755,20440,High,0.11479514529461775
Instagram,#Tech,Shorts,India,4854421,486650,86108,46638,High,0.12759420742453118
Twitter,#Viral,Video,Brazil,4066022,295418,61929,8393,Medium,0.0899503249121623
YouTube,#Music,Live Stream,Brazil,2007848,280952,42850,13703,High,0.16809290344687447
TikTok,#Fitness,Live Stream,Brazil,4321729,395257,25222,9123,Medium,0.0994051223480232
YouTube,#Dance,Live Stream,USA,111610,3213,71922,12065,High,0.7812919989248275
Instagram,#Gaming,Video,Germany,2048086,191738,99853,42598,High,0.16317137073345553
Twitter,#Fitness,Post,Japan,103478,456488,26980,47979,High,5.135845300450337
Twitter,#Music,Post,USA,4894673,140903,8150,24491,Low,0.03545568825537477
Instagram,#Gaming,Reel,USA,991012,355863,94626,26180,High,0.4809921575117153
YouTube,#Challenge,Video,Canada,20509,237516,66323,41897,High,16.857769759617728
YouTube,#Tech,Post,Australia,1469953,306082,51502,1668,High,0.24439692969775223
Instagram,#Fitness,Reel,USA,1913736,54523,2152,11464,Low,0.03560522454507832
Instagram,#Comedy,Live Stream,Japan,4323,301571,81786,30318,High,95.69164931760352
YouTube,#Fitness,Reel,Canada,2911881,44708,57294,21899,Low,0.04255015915828978
YouTube,#Comedy,Reel,Canada,2206955,316622,64570,9555,High,0.1770525452489969
YouTube,#Challenge,Live Stream,Australia,4574924,197709,97880,18735,Medium,0.068705840796481
YouTube,#Gaming,Shorts,USA,4910553,499704,34160,9319,High,0.1106154439225073
YouTube,#Tech,Reel,UK,3101726,490,80829,593,Low,0.026408522222788215
Instagram,#Comedy,Shorts,USA,1664101,117775,50763,42936,High,0.1270800269935539
TikTok,#Education,Tweet,Brazil,2417241,419969,78050,42955,High,0.2237981235631863
TikTok,#Viral,Post,Japan,2758290,30695,65435,16736,Low,0.0409188301447636
Twitter,#Gaming,Post,Brazil,271748,215421,41229,16581,High,1.0054572618749724
YouTube,#Viral,Shorts,India,1151377,488602,78927,10780,High,0.5022759704249781
Twitter,#Tech,Video,Germany,1188499,97329,81880,35799,High,0.18090717787730576
YouTube,#Fitness,Live Stream,Japan,1797416,432818,87238,33875,High,0.3081818566208379
YouTube,#Gaming,Video,India,4334449,298421,27429,47285,Medium,0.08608591311144738
YouTube,#Viral,Reel,Brazil,4938299,139325,25425,21859,Low,0.037788112870443855
YouTube,#Fashion,Tweet,Germany,4629556,8738,79929,19204,Low,0.02330050657125651
Twitter,#Viral,Post,Japan,4774320,416290,52552,21456,High,0.10269483402872032
TikTok,#Gaming,Video,Japan,2497597,321619,36084,47880,High,0.1623892885841871
YouTube,#Comedy,Shorts,Brazil,1882126,475800,43114,27910,High,0.29053527765941284
YouTube,#Comedy,Reel,Brazil,1194460,216370,38625,17650,High,0.22825795757078512
Twitter,#Comedy,Tweet,UK,1622856,192496,43325,17806,High,0.15628435301715002
Twitter,#Gaming,Tweet,India,1301521,96995,8034,37607,High,0.10959177762018438
YouTube,#Dance,Reel,Australia,4530295,353065,91917,19537,High,0.10253614830822276
Instagram,#Tech,Reel,UK,3642505,472553,83616,25351,High,0.1596483738526097
YouTube,#Dance,Shorts,UK,110017,447835,93230,15675,High,5.060490651444777
YouTube,#Education,Reel,USA,558319,94611,39828,27525,High,0.29009222326304496
Instagram,#Challenge,Reel,Australia,797275,354616,31544,29280,High,0.5210749114170142
Instagram,#Tech,Reel,Canada,1146819,153532,13633,27160,High,0.16944696591179603
TikTok,#Gaming,Reel,Canada,3317315,70605,61789,43169,Medium,0.05292322254594454
TikTok,#Dance,Live Stream,Australia,243941,453454,4373,23761,High,1.9741986791888202
YouTube,#Tech,Post,Canada,2514764,100963,79384,29464,Medium,0.08343168583612617
Instagram,#Fitness,Reel,India,4956932,128560,68871,43838,Low,0.04867305018507415
Twitter,#Tech,Tweet,India,2131247,184490,46526,35734,High,0.12516146650294405
Instagram,#Viral,Video,UK,1131722,340105,73373,11857,High,0.37582992996513276
YouTube,#Tech,Reel,USA,2833025,156803,67252,2601,Medium,0.08000494171424537
TikTok,#Fashion,Video,Australia,3587576,363800,86707,9705,High,0.12827937303627854
Twitter,#Gaming,Post,USA,1942883,174956,57853,15443,High,0.12777506417010184
Twitter,#Dance,Post,India,295323,249791,34311,31083,High,1.0672551748424606
Twitter,#Fitness,Post,India,57621,424733,91384,26655,High,9.41969073775186
Twitter,#Challenge,Video,UK,720247,6093,2414,30680,Medium,0.05440772401689976
YouTube,#Dance,Video,Japan,841094,337567,10161,19041,High,0.4360618432660321
Instagram,#Comedy,Tweet,UK,2851192,57367,19782,37567,Low,0.040234400208754795
YouTube,#Challenge,Reel,Germany,416547,247208,58688,23164,High,0.7899708796366316
YouTube,#Education,Post,Japan,238276,86411,87917,20519,High,0.8177365743927211
Twitter,#Fitness,Reel,USA,3675226,477204,2549,30839,High,0.13892805503661543
TikTok,#Challenge,Tweet,India,543860,495293,51511,22273,High,1.0463667120214761
YouTube,#Education,Live Stream,Japan,4025654,427509,7469,31997,High,0.11599978537648789
Instagram,#Viral,Live Stream,Japan,3830274,264013,37812,25236,Medium,0.08538840824442324
Instagram,#Fitness,Post,Japan,4277170,471076,43675,21460,High,0.12536583769174478
Instagram,#Music,Reel,Australia,1586403,28598,85817,46074,High,0.10116534071102992
TikTok,#Dance,Shorts,Australia,914452,339941,5979,34553,High,0.4160666716240984
Twitter,#Challenge,Reel,Japan,1124083,331967,1699,22789,High,0.31710736662684164
YouTube,#Challenge,Shorts,USA,2656928,243831,52757,9603,High,0.11524249057558203
TikTok,#Comedy,Reel,India,4174343,92667,67770,33150,Low,0.04637544159643805
Instagram,#Music,Post,UK,2150898,109954,6366,25896,Medium,0.06611936037878133
YouTube,#Dance,Post,Japan,4242231,207880,83865,28311,Medium,0.0754452079577939
TikTok,#Comedy,Tweet,Japan,1418648,351250,22389,24313,High,0.2805149691819253
TikTok,#Dance,Shorts,Germany,3545754,223054,61984,32043,Medium,0.08942554954461025
Twitter,#Tech,Live Stream,Germany,2651800,219881,16104,23971,Medium,0.0980300173467079
Instagram,#Music,Shorts,Germany,3985221,262934,82583,19181,Medium,0.09151261623884849
TikTok,#Education,Tweet,UK,4070028,212737,50214,25262,Medium,0.07081351774484107
YouTube,#Fitness,Reel,Japan,2703326,239560,14191,44747,High,0.11041879521744695
YouTube,#Tech,Live Stream,Canada,2695917,354316,26738,3079,High,0.14248695341881817
TikTok,#Fashion,Shorts,Germany,3185499,55001,79409,32643,Medium,0.052441705365470215
Instagram,#Fitness,Tweet,Australia,2316764,98083,89325,34220,Medium,0.09566274337826382
Instagram,#Fitness,Video,Australia,2463746,310242,10086,38862,High,0.14579019103430305
YouTube,#Fitness,Tweet,Brazil,979236,445534,44401,41269,High,0.5424678014288691
Instagram,#Fitness,Reel,Australia,3418348,292153,51497,30601,High,0.10948300173066054
Instagram,#Fitness,Post,Brazil,1057426,357002,30426,49349,High,0.41305680019216473
Instagram,#Dance,Live Stream,Canada,685984,84562,38364,24145,High,0.21439421327611138
TikTok,#Fashion,Reel,Australia,4914854,366072,63088,10841,Medium,0.08952473461063136
Instagram,#Education,Live Stream,Brazil,2341476,187857,88914,17369,High,0.12562161645047826
Instagram,#Education,Shorts,USA,4473721,373738,40435,43313,High,0.10226073552642197
Twitter,#Challenge,Reel,Germany,365562,250857,19167,2672,High,0.7459637489673434
Instagram,#Viral,Post,Germany,155818,50777,5658,26194,High,0.5302917506321477
YouTube,#Dance,Tweet,Brazil,659447,306375,16542,10073,High,0.5049533927669699
Instagram,#Fitness,Shorts,India,1876999,457119,16393,27762,High,0.2670614102618062
Instagram,#Education,Shorts,UK,55629,280770,79724,33789,High,7.087724028833882
TikTok,#Fitness,Video,Japan,1247095,384412,9221,18983,High,0.33086172264342334
TikTok,#Fashion,Reel,India,1775119,140839,55814,25850,High,0.12534539937885855
Twitter,#Fitness,Tweet,USA,857952,53166,31496,36051,High,0.14069901346462274
Twitter,#Tech,Video,Canada,2209389,482782,60115,41459,High,0.2644876026811032
Twitter,#Fashion,Tweet,Brazil,4955538,432781,10972,2387,Medium,0.09002857005636926
Twitter,#Music,Post,UK,1259132,34868,47819,39976,Medium,0.0974186979601821
Instagram,#Tech,Video,Brazil,4003118,146736,23416,41111,Medium,0.05277461218979805
Twitter,#Gaming,Shorts,India,1904319,477329,16741,13594,High,0.2665855878138064
Twitter,#Education,Tweet,Canada,4582495,64321,94120,12939,Low,0.03739884058793299
TikTok,#Fitness,Shorts,Brazil,1707223,69921,5348,27889,Medium,0.06042444367256064
TikTok,#Tech,Shorts,USA,1451710,486379,30071,10948,High,0.36329432186869276
Twitter,#Dance,Reel,USA,2110402,189604,40737,13834,High,0.11570070536324359
Twitter,#Dance,Post,Canada,4745366,432269,60416,6857,High,0.1052694354871679
TikTok,#Tech,Shorts,USA,2049721,268966,85659,5658,High,0.1757717269813794
YouTube,#Dance,Live Stream,India,4646660,449894,57521,37427,High,0.11725454412416661
Twitter,#Gaming,Shorts,India,2479459,142403,78204,9039,Medium,0.0926193980219072
TikTok,#Challenge,Video,Australia,1888760,461087,43011,22628,High,0.2788739702238506
YouTube,#Gaming,Video,Japan,261709,433301,20171,13866,High,1.7857161962332209
Twitter,#Challenge,Tweet,India,2812314,74309,1044,11855,Low,0.03100933963988374
YouTube,#Dance,Shorts,Germany,3497312,27448,94037,20054,Low,0.04047079585693241
Twitter,#Tech,Tweet,Canada,731918,405408,33684,24680,High,0.6336392874611637
Twitter,#Viral,Live Stream,USA,2000395,191198,63578,6326,High,0.13052522126879942
TikTok,#Challenge,Post,Canada,2940659,29714,29002,45381,Low,0.035399208136679565
TikTok,#Viral,Video,Germany,2734409,357486,35102,40977,High,0.15855894271851798
Twitter,#Tech,Live Stream,Germany,4562050,48226,85609,32371,Low,0.03643230565206431
TikTok,#Music,Video,India,4855797,70587,33841,28587,Low,0.027393031463218087
Twitter,#Fitness,Reel,Canada,3399334,231513,21754,40671,Medium,0.0864692907493056
Instagram,#Fashion,Post,Australia,2149093,4283,97823,25162,Medium,0.05921940092867084
YouTube,#Fashion,Shorts,UK,4020003,292915,66714,16223,Medium,0.09349545261533387
Twitter,#Challenge,Shorts,Japan,752268,50734,89891,9399,High,0.19942892692497888
YouTube,#Challenge,Tweet,USA,1085319,225410,83973,9673,High,0.2939743983105428
YouTube,#Fitness,Shorts,Australia,4841810,373052,32565,46187,Medium,0.09331303789285413
TikTok,#Fashion,Tweet,Canada,2503297,250047,1748,27674,High,0.11164036868178247
TikTok,#Viral,Video,USA,3680526,81081,6559,17831,Low,0.02865650181522967
TikTok,#Music,Video,Canada,3917058,443581,74974,25488,High,0.1388907184933182
TikTok,#Viral,Post,Brazil,4464275,97838,62114,22434,Low,0.04085456205094892
YouTube,#Music,Reel,UK,4782032,391629,93730,20836,High,0.10585353673919372
Instagram,#Fitness,Tweet,USA,4141357,340428,36529,4526,Medium,0.09211545877353727
Twitter,#Fitness,Post,Germany,2781286,186013,98891,19768,High,0.10954357085175706
Instagram,#Fitness,Video,Japan,1577124,190567,91953,34496,High,0.20100892510671323
TikTok,#Education,Live Stream,USA,4836204,290221,34793,15068,Medium,0.07032002785655857
TikTok,#Fashion,Post,USA,2757275,266710,2008,36425,High,0.1106683228912604
TikTok,#Viral,Reel,Canada,461093,115868,97631,836,High,0.464841149182486
YouTube,#Comedy,Live Stream,Canada,416498,230768,35649,8638,High,0.6603993296486418
TikTok,#Music,Live Stream,India,1596995,92047,65455,20030,High,0.1111662841774708
YouTube,#Gaming,Tweet,UK,3246135,189814,23788,20762,Medium,0.0721978599164853
YouTube,#Comedy,Live Stream,USA,3397373,17460,39861,45560,Low,0.030282515343472736
YouTube,#Viral,Shorts,Japan,3774978,160349,37878,9591,Medium,0.055051446657437476
TikTok,#Education,Tweet,Germany,3520604,419822,8728,16207,High,0.12632974341902697
TikTok,#Education,Shorts,Canada,295569,56857,20351,49993,High,0.43035974679347294
Twitter,#Tech,Tweet,Japan,2291471,412417,47074,31750,High,0.21437801307544369
Instagram,#Challenge,Video,India,1087661,285688,15615,4887,High,0.28151234621816906
TikTok,#Music,Tweet,UK,3789362,458702,42111,33414,High,0.14098072445968476
Instagram,#Challenge,Live Stream,Germany,3925001,142073,88617,35526,Medium,0.06782571520363943
Twitter,#Viral,Live Stream,Japan,3287268,123865,8497,48466,Medium,0.05500859680439806
Instagram,#Fashion,Tweet,USA,4330176,205339,6335,41452,Medium,0.05845628445587431
TikTok,#Music,Shorts,UK,1558806,207879,41122,49288,High,0.19135735941483417
Instagram,#Education,Reel,Brazil,4975345,155558,52987,25353,Low,0.047011413278878145
Instagram,#Fitness,Post,Brazil,3675490,253771,62578,7498,Medium,0.08810988466843876
TikTok,#Viral,Reel,Japan,2003412,429878,23965,46480,High,0.24973545132004799
Twitter,#Fashion,Post,Brazil,3802564,304493,39002,2143,Medium,0.09089603751573938
TikTok,#Gaming,Post,Germany,3407613,330611,3262,15630,High,0.10256534412798636
YouTube,#Challenge,Tweet,Canada,240061,499517,73285,47847,High,2.585380382486118
Instagram,#Education,Tweet,Japan,1582423,386088,53051,35424,High,0.29989642466015726
Twitter,#Fashion,Video,USA,526876,184751,83234,31673,High,0.5687448280050714
Twitter,#Gaming,Video,India,4817464,309479,60716,22878,Medium,0.08159334454808588
YouTube,#Comedy,Post,India,676397,5615,87186,1127,High,0.13886519307448142
TikTok,#Music,Video,India,2417845,324783,8835,5058,High,0.14007349519923734
TikTok,#Dance,Live Stream,Australia,2279763,12478,72990,25143,Low,0.04851863987616257
Twitter,#Fitness,Live Stream,India,3343066,210608,21075,3469,Medium,0.07034022062382256
TikTok,#Viral,Live Stream,USA,1190006,239797,12358,35109,High,0.2413971021994847
Instagram,#Music,Reel,USA,3237142,326165,92290,9091,High,0.1320751452979202
TikTok,#Challenge,Post,India,4830941,381524,86156,26172,High,0.1022268746399511
Instagram,#Comedy,Tweet,Germany,1586264,161483,51284,11309,High,0.14126021897994281
TikTok,#Challenge,Post,UK,2948962,477735,81979,8202,High,0.19258166093696696
Twitter,#Tech,Post,Germany,2684984,50716,76232,49764,Medium,0.06581491733284071
YouTube,#Viral,Post,Germany,1482566,354126,63810,39991,High,0.30887461333930494
Twitter,#Challenge,Reel,Australia,4157917,384684,52501,27924,High,0.111861059275594
TikTok,#Fashion,Tweet,UK,592935,98617,56477,11679,High,0.28126691795896686
TikTok,#Challenge,Post,India,933613,305356,62697,4288,High,0.3988172829641404
YouTube,#Fitness,Video,USA,1777184,64483,44743,32481,Medium,0.07973681959774565
Twitter,#Fashion,Shorts,Japan,2469353,451890,14407,35509,High,0.20321355431969426
YouTube,#Education,Shorts,USA,218047,233078,19910,28027,High,1.288781776406004
TikTok,#Challenge,Live Stream,India,4348314,230560,3067,48962,Medium,0.06498817702677405
TikTok,#Dance,Shorts,Japan,2868762,109444,83287,38867,Medium,0.08073099127777068
TikTok,#Comedy,Post,Australia,28489,444994,57777,15240,High,18.18284250061427
Instagram,#Viral,Live Stream,Germany,3470216,158438,3224,37495,Medium,0.05739037569995643
YouTube,#Music,Video,USA,2546025,61904,25135,39292,Low,0.04961891576084288
Instagram,#Gaming,Shorts,India,4510453,78761,81693,35386,Low,0.043419142157118146
TikTok,#Viral,Shorts,UK,881991,53251,64414,3514,High,0.13739255842746695
YouTube,#Dance,Tweet,Japan,2324138,2092,83576,5162,Low,0.03908115611035145
TikTok,#Comedy,Shorts,Canada,1882409,24262,55206,31018,Medium,0.05869393952111364
YouTube,#Viral,Tweet,Australia,1239705,50435,14795,8352,Medium,0.059354443194147
Instagram,#Education,Live Stream,Canada,4431420,316236,20710,28465,Medium,0.08245912145542512
TikTok,#Fashion,Live Stream,UK,1290722,166513,58572,11367,High,0.1831935924234653
Twitter,#Challenge,Video,USA,3228275,113917,75531,36656,Medium,0.07003864292849897
TikTok,#Gaming,Shorts,Japan,2527623,148521,43818,33457,Medium,0.08933135993777554
Instagram,#Challenge,Live Stream,Canada,4986208,327244,16672,27570,Medium,0.07450270827049332
Twitter,#Gaming,Video,India,3600830,286882,82806,18415,High,0.10778153925622704
YouTube,#Viral,Reel,USA,2686077,437233,38768,18367,High,0.1840483351743081
YouTube,#Viral,Reel,Australia,3717495,477018,50628,6831,High,0.1437734280745502
Twitter,#Viral,Video,India,4481057,435510,25727,7182,High,0.10453314921010824
YouTube,#Comedy,Shorts,Australia,3998581,15720,20570,27906,Low,0.016054695403194284
Instagram,#Challenge,Tweet,Brazil,973433,191321,5664,41928,High,0.24543342993303083
YouTube,#Tech,Shorts,India,3821922,425847,50387,18851,High,0.12953822710144267
Twitter,#Dance,Video,Brazil,4301015,146849,20372,37300,Low,0.04755179881958096
Instagram,#Gaming,Shorts,India,4798066,375356,7649,17000,Medium,0.08336796534270266
Instagram,#Music,Reel,Germany,141212,41508,96422,16803,High,1.095749653003994
Instagram,#Music,Video,Australia,4432570,202923,40150,18413,Medium,0.05899196177386933
YouTube,#Gaming,Post,India,2592310,268149,6000,28800,High,0.11686449537285279
Instagram,#Gaming,Video,Germany,2717115,79019,55167,42735,Medium,0.06511354874563646
YouTube,#Dance,Live Stream,Canada,2075584,162238,444,11401,Medium,0.0838718163177207
Twitter,#Education,Tweet,UK,3172236,294917,58118,23149,High,0.1185863851239315
Twitter,#Fitness,Reel,Australia,2368193,171217,24221,16695,Medium,0.08957589182976218
Instagram,#Challenge,Video,Australia,4039664,215178,17518,34782,Medium,0.06621293256072783
YouTube,#Gaming,Shorts,India,2598420,304484,19829,19545,High,0.13233349497002025
TikTok,#Music,Reel,Canada,2332745,40568,23894,29224,Low,0.04016126923431408
YouTube,#Dance,Post,India,770227,299966,67551,7360,High,0.48670976218699163
Twitter,#Education,Reel,India,2805428,266431,48212,43658,High,0.1277170542248812
