Post_ID,Platform,Hashtag,Content_Type,Views,Likes,Shares,Comments,Engagement_Level
Post_19,TikTok,#Fashion,Post,3461154,165335,50077,19505,Low
Post_1450,YouTube,#Education,Post,1704415,111106,36968,11611,High
Post_3895,Twitter,#Tech,Tweet,349955,162950,22102,26115,High
Post_2876,Instagram,#Tech,Post,4367832,28067,57644,1618,High
Post_4029,TikTok,#Challenge,Tweet,1839502,136831,56756,37198,Low
Post_193,Instagram,#Comedy,Shorts,4236960,259668,86293,16169,Low
Post_2593,TikTok,#Fashion,Video,36380,191250,49211,34693,Medium
Post_3723,YouTube,#Fitness,Reel,4172550,437895,11878,22267,Low
Post_1489,YouTube,#Music,Post,1026032,380810,37630,25608,Medium
Post_3648,Instagram,#Gaming,Tweet,665115,5418,9160,6114,Medium
Post_700,YouTube,#Dance,Shorts,3014207,267162,61079,18363,Low
Post_527,TikTok,#Tech,Video,309064,499745,31698,23489,Medium
Post_4034,Instagram,#Dance,Post,3236693,354205,98081,45380,Medium
Post_1101,TikTok,#Music,Tweet,3648938,224759,88368,34806,High
Post_1811,TikTok,#Challenge,Post,4033416,205717,90647,33681,High
Post_4251,YouTube,#Challenge,Post,746909,45821,7638,15981,Low
Post_665,Instagram,#Gaming,Shorts,403838,145096,88439,14064,Medium
Post_4196,Twitter,#Tech,Live Stream,2193675,334418,12614,24974,Medium
Post_4427,YouTube,#Viral,Reel,4983897,256077,71883,39186,Medium
Post_4672,Twitter,#Tech,Tweet,4409288,179602,85822,39078,Low
Post_3478,TikTok,#Music,Video,311403,433352,88133,31302,High
Post_1892,TikTok,#Tech,Video,3900994,126234,4800,42985,Low
Post_3458,YouTube,#Education,Tweet,768503,349119,19350,17093,High
Post_3166,TikTok,#Education,Video,1616973,258225,21629,6932,Medium
Post_4800,YouTube,#Gaming,Video,4603491,200988,84981,41852,Medium
Post_3264,YouTube,#Viral,Live Stream,783895,430648,37387,35805,Low
Post_1722,Instagram,#Challenge,Tweet,973433,191321,5664,41928,Medium
Post_1190,TikTok,#Dance,Video,4149798,198160,72234,42191,Medium
Post_4375,YouTube,#Comedy,Live Stream,2023845,166290,32114,12609,High
Post_236,Instagram,#Fitness,Reel,4708687,133736,49028,3765,Medium
Post_1835,YouTube,#Dance,Tweet,21300,339452,57791,30571,High
Post_96,TikTok,#Music,Reel,1347102,274212,15298,28342,High
Post_2820,Twitter,#Fitness,Reel,4546322,274686,66066,11339,Medium
Post_56,YouTube,#Fitness,Tweet,3934991,389693,81891,32967,Medium
Post_2016,YouTube,#Fitness,Reel,4392368,301535,48079,37360,Medium
Post_3665,Instagram,#Fashion,Live Stream,2103231,265912,65039,38575,Low
Post_61,TikTok,#Music,Reel,866896,122451,79602,25491,Low
Post_1387,TikTok,#Music,Tweet,1068851,486900,57469,18804,Low
Post_4517,Instagram,#Education,Post,1102834,10831,8436,16461,Medium
Post_2869,Instagram,#Education,Tweet,2425779,288690,80963,22285,Low
Post_4986,TikTok,#Music,Live Stream,379978,409651,84380,34427,Low
Post_1797,Instagram,#Education,Shorts,3198439,108162,26927,16486,High
Post_256,Twitter,#Challenge,Tweet,2276898,337038,56049,13735,Medium
Post_3624,Instagram,#Fashion,Video,1671868,395880,60863,10189,Medium
Post_3844,Instagram,#Viral,Video,3510259,64432,8488,15662,High
Post_108,TikTok,#Challenge,Reel,4655757,383024,45530,48504,Medium
Post_2222,Instagram,#Music,Video,3603843,331779,44762,42966,Medium
Post_3127,Instagram,#Tech,Live Stream,2316030,473612,67470,39461,Low
Post_252,Instagram,#Fashion,Tweet,4080585,203708,22677,23693,Medium
Post_4211,TikTok,#Challenge,Shorts,653382,203055,29290,21516,Low
Post_1548,TikTok,#Education,Tweet,2417241,419969,78050,42955,Low
Post_4036,Instagram,#Viral,Video,2948068,200500,50312,4179,Medium
Post_3375,Instagram,#Viral,Live Stream,955722,315687,77050,46526,Medium
Post_126,Instagram,#Fashion,Video,962137,319381,69098,38387,Low
Post_4287,Instagram,#Fitness,Tweet,1701218,219365,32346,9017,Medium
Post_2788,TikTok,#Fitness,Live Stream,3269477,35752,21135,8550,Low
Post_3539,Twitter,#Dance,Post,2482008,223766,81282,17889,Low
Post_4635,Twitter,#Comedy,Reel,3468794,497381,12068,13122,Low
Post_2206,YouTube,#Tech,Reel,378803,367221,69287,15299,High
Post_1964,Twitter,#Comedy,Post,3136415,145298,23095,19963,Low
Post_1357,Instagram,#Viral,Live Stream,1591371,457773,5808,24319,High
Post_4874,Instagram,#Fitness,Video,2758867,340168,97166,37399,High
Post_174,TikTok,#Tech,Tweet,2784320,373955,22997,15361,High
Post_2509,YouTube,#Music,Reel,1703137,293146,32428,36233,High
Post_4184,Instagram,#Viral,Post,3661779,399252,71009,10389,Medium
Post_3363,YouTube,#Fitness,Reel,1886158,159864,50509,17527,Medium
Post_3702,YouTube,#Education,Reel,1198497,380580,69495,13206,Medium
Post_2346,YouTube,#Fitness,Live Stream,2580641,123664,69711,7855,Low
Post_3829,TikTok,#Fitness,Reel,564507,224904,9554,39726,Low
Post_874,TikTok,#Education,Video,4526401,302669,15559,21915,Medium
Post_4412,YouTube,#Tech,Tweet,2721832,396009,59393,23579,Low
Post_4573,YouTube,#Education,Shorts,354097,313064,85802,10849,Low
Post_889,TikTok,#Music,Tweet,1963015,417328,41576,3075,Low
Post_3408,Twitter,#Viral,Reel,2138052,317436,3432,31110,Medium
Post_3599,Instagram,#Fashion,Shorts,1761578,272014,92390,5140,Low
Post_249,TikTok,#Education,Post,506215,303740,98918,36904,Medium
Post_4839,TikTok,#Music,Post,3370487,304640,99763,21950,Low
Post_3064,Twitter,#Music,Tweet,4866287,110197,97705,47593,Low
Post_2363,Twitter,#Tech,Live Stream,3887527,400205,11490,12108,Medium
Post_4343,TikTok,#Music,Video,3317729,116194,2028,7496,High
Post_202,YouTube,#Fashion,Video,3186810,312491,66586,7390,Medium
Post_1576,TikTok,#Fashion,Video,3587576,363800,86707,9705,High
Post_2142,YouTube,#Challenge,Live Stream,3863014,248275,65817,25327,Medium
Post_506,YouTube,#Comedy,Tweet,3800628,87112,16845,17649,Low
Post_1789,Instagram,#Challenge,Reel,3429630,163927,73040,10283,Medium
Post_3705,Twitter,#Viral,Post,2563082,362386,42588,8407,Low
Post_4808,TikTok,#Fitness,Video,1784267,10082,55617,18055,Low
Post_1199,Instagram,#Education,Video,4029746,268583,97064,12067,Low
Post_4331,YouTube,#Gaming,Shorts,4730234,137638,45719,35610,High
Post_2473,Instagram,#Dance,Live Stream,2349428,91877,14035,48890,High
Post_896,TikTok,#Tech,Shorts,2434680,120094,59075,15931,Low
Post_618,Instagram,#Gaming,Post,3053227,132150,49242,48892,High
Post_2144,Instagram,#Fashion,Video,4429431,5153,43971,14991,Low
Post_4168,TikTok,#Fitness,Video,1792756,491389,73253,31069,Medium
Post_3569,Twitter,#Education,Reel,3225376,235178,77863,28903,Medium
Post_4104,Twitter,#Challenge,Shorts,1942922,324782,96016,4903,Low
Post_3061,Instagram,#Challenge,Video,277130,233783,85182,8036,Low
Post_553,TikTok,#Fitness,Video,4489295,37622,68224,46460,Low
Post_1784,TikTok,#Fashion,Video,998802,15176,95015,47750,Low
Post_2688,YouTube,#Tech,Video,2736776,192088,21628,43049,High
Post_2282,Twitter,#Music,Reel,1668627,338390,82782,10516,High
Post_2927,YouTube,#Gaming,Video,4214191,468817,17311,32853,Medium
Post_1044,Instagram,#Viral,Video,4298093,313918,75168,21454,High
Post_1844,YouTube,#Dance,Post,2856804,48734,34691,24234,Low
Post_3060,Twitter,#Tech,Video,50092,58484,34868,16745,Medium
Post_3357,YouTube,#Music,Shorts,3586750,163309,99334,48057,Medium
Post_4923,Twitter,#Dance,Tweet,4364823,367836,5655,6771,High
Post_914,Twitter,#Fitness,Shorts,4741739,170278,66069,18352,High
Post_391,YouTube,#Dance,Post,2183312,333767,32881,29602,High
Post_1160,Instagram,#Music,Live Stream,312301,376135,50291,40981,High
Post_4069,TikTok,#Comedy,Shorts,2477355,23223,33471,36225,High
Post_2866,YouTube,#Music,Live Stream,3899621,283580,75787,8200,Low
Post_4737,Instagram,#Fitness,Reel,4436970,261021,47592,40550,Medium
Post_2353,YouTube,#Fitness,Reel,16896,474590,4148,49986,Low
Post_2950,Twitter,#Dance,Tweet,920290,158850,294,20188,Medium
Post_4354,TikTok,#Challenge,Shorts,847940,380765,39970,29031,High
Post_4137,YouTube,#Fashion,Reel,4450867,288044,68728,4668,High
Post_1707,Instagram,#Gaming,Shorts,4510453,78761,81693,35386,High
Post_49,Twitter,#Gaming,Live Stream,4711157,313821,86074,36395,High
Post_3070,TikTok,#Fitness,Shorts,2597115,209479,59884,29309,High
Post_877,Instagram,#Dance,Reel,3822658,16287,899,13106,High
Post_2578,Twitter,#Education,Post,4996111,392899,9476,237,Medium
Post_2558,Twitter,#Tech,Post,691868,492439,22816,25718,Low
Post_3552,Twitter,#Fashion,Tweet,949285,440011,54101,15221,Medium
Post_3772,TikTok,#Gaming,Reel,4955899,128909,63956,24994,High
Post_211,TikTok,#Fitness,Shorts,1580449,299597,35471,1908,High
Post_4630,Twitter,#Fashion,Post,2751747,157563,96955,49493,High
Post_283,YouTube,#Dance,Post,755921,275570,36739,37643,High
Post_395,TikTok,#Challenge,Shorts,2127779,176918,38776,18345,Low
Post_2598,YouTube,#Challenge,Reel,345799,273374,75861,44327,Low
Post_2371,TikTok,#Gaming,Video,3640704,122275,69449,39348,Low
Post_3328,Twitter,#Music,Video,142941,276752,69452,37422,Medium
Post_1635,TikTok,#Challenge,Video,1888760,461087,43011,22628,High
Post_2389,Instagram,#Music,Reel,203200,218590,72764,34315,Low
Post_2471,Twitter,#Viral,Video,2020909,65259,90445,33608,Medium
Post_1042,Instagram,#Comedy,Video,4796296,473059,1016,10919,Medium
Post_505,YouTube,#Fashion,Video,2449590,214679,15511,10183,Medium
Post_1203,Twitter,#Fitness,Post,2435410,326186,1739,5729,Low
Post_2747,Twitter,#Education,Shorts,1722843,246553,36913,1078,Medium
Post_220,TikTok,#Dance,Tweet,2177828,478703,86167,17109,Medium
Post_1224,TikTok,#Fitness,Post,3943560,361857,53708,10889,High
Post_3206,YouTube,#Fashion,Video,1269726,270115,42913,11512,High
Post_3374,Twitter,#Fitness,Live Stream,2367995,450601,77964,10111,Low
Post_2368,YouTube,#Comedy,Live Stream,274569,84850,78663,22317,Low
Post_2557,TikTok,#Tech,Post,3461594,176543,86904,47992,Medium
Post_1418,Instagram,#Education,Video,2065185,429022,80506,34002,Medium
Post_621,Instagram,#Dance,Reel,165577,133518,14606,30419,Medium
Post_2023,YouTube,#Dance,Reel,4527939,282607,15479,18712,Low
Post_2526,TikTok,#Gaming,Tweet,2248921,5928,68590,38086,High
Post_2565,YouTube,#Music,Tweet,2034792,224437,6189,13971,Medium
Post_4828,Instagram,#Fashion,Video,1934599,344378,37234,43612,Medium
Post_1327,Instagram,#Fashion,Tweet,4007152,432650,96770,7738,Medium
Post_630,Instagram,#Challenge,Video,3423533,418109,14637,33581,High
Post_4421,TikTok,#Gaming,Reel,1595215,423374,28961,38085,Medium
Post_2050,YouTube,#Tech,Reel,1414029,242099,62896,40487,High
Post_2766,Instagram,#Education,Tweet,946340,417158,91240,25016,Low
Post_3480,Instagram,#Tech,Post,3402750,453691,25559,1846,High
Post_257,YouTube,#Challenge,Shorts,342675,493624,4168,35727,Low
Post_4833,Twitter,#Dance,Video,2795598,249418,81838,28886,Low
Post_2037,Twitter,#Education,Post,3332289,223968,61852,14511,Medium
Post_1310,YouTube,#Viral,Reel,3175002,317730,81407,42155,Low
Post_3515,YouTube,#Gaming,Post,4954174,408063,70371,9933,Medium
Post_1121,Instagram,#Viral,Tweet,4746014,29305,89872,16323,Medium
Post_1187,TikTok,#Dance,Shorts,3990883,491508,66058,37043,Medium
Post_898,TikTok,#Dance,Shorts,2460537,203160,15349,30968,Low
Post_3596,YouTube,#Dance,Reel,1850528,331895,20122,1865,Medium
Post_1180,Instagram,#Tech,Post,2836169,142049,19440,32540,High
Post_660,TikTok,#Tech,Post,4735705,163883,66755,2312,Medium
Post_1476,Twitter,#Challenge,Live Stream,239932,144696,32439,22126,Low
Post_2292,TikTok,#Education,Reel,1135439,146702,92258,22335,Medium
Post_1980,Instagram,#Dance,Live Stream,4385009,261366,12234,22595,Medium
Post_4010,Twitter,#Comedy,Tweet,1202451,311058,69740,38106,High
Post_2698,Twitter,#Education,Live Stream,2192147,229151,866,38879,Medium
Post_3544,YouTube,#Gaming,Live Stream,4823989,371565,68385,651,Low
Post_2552,TikTok,#Comedy,Live Stream,556068,40772,70937,39800,High
Post_118,TikTok,#Dance,Video,1838563,289125,77191,27066,High
Post_3811,Instagram,#Fitness,Shorts,1143058,108813,83246,23634,Low
Post_4979,TikTok,#Education,Shorts,1009497,257412,31992,26276,High
Post_2704,Twitter,#Challenge,Reel,4082324,256226,63193,18181,Low
Post_4460,Twitter,#Viral,Shorts,1658784,386659,53867,26339,High
Post_3426,TikTok,#Tech,Live Stream,4565376,202584,40628,42222,Low
Post_845,Instagram,#Gaming,Tweet,3481771,299306,45796,27535,Low
Post_3497,TikTok,#Comedy,Post,4103661,98838,37086,824,Low
Post_2443,YouTube,#Tech,Video,3691681,86388,36191,49207,Medium
Post_3931,Instagram,#Dance,Reel,4255189,351819,3829,20387,Low
Post_2574,Instagram,#Education,Live Stream,2262056,291846,30805,8381,Low
Post_3131,TikTok,#Comedy,Live Stream,4129059,10779,49769,49608,Low
Post_1260,Twitter,#Tech,Shorts,1723036,269685,15870,11719,Low
Post_402,Twitter,#Education,Reel,2319248,419303,18861,44765,Low
Post_2460,Instagram,#Dance,Tweet,3526448,51600,83324,34949,High
Post_2586,Instagram,#Education,Tweet,1680761,17011,75940,20745,Medium
Post_2209,TikTok,#Education,Live Stream,2114199,130092,77083,28834,Medium
Post_4510,YouTube,#Education,Video,1335449,145891,14293,37944,High
Post_2425,TikTok,#Viral,Reel,1333724,340778,70404,45627,Low
Post_970,Twitter,#Comedy,Tweet,1554285,452975,22542,29937,High
Post_3683,Twitter,#Challenge,Tweet,4654777,94417,20561,44245,Medium
Post_4696,TikTok,#Music,Video,3809385,406344,48563,29507,High
Post_969,Instagram,#Music,Live Stream,3154913,367384,25852,41170,High
Post_638,Instagram,#Tech,Shorts,1054049,117855,67726,591,Medium
Post_760,TikTok,#Dance,Post,3983567,126215,30951,9592,Medium
Post_1490,YouTube,#Dance,Shorts,4106517,307295,68183,5092,High
Post_4710,Twitter,#Viral,Video,3649931,9757,30263,32855,High
Post_1447,Twitter,#Dance,Video,237146,366143,43936,27510,Medium
Post_1754,Instagram,#Challenge,Video,1984433,210428,28342,5355,Medium
Post_54,Twitter,#Fitness,Reel,392337,332566,43169,45161,Medium
Post_317,Instagram,#Dance,Video,567122,489613,6414,13429,Low
Post_1245,TikTok,#Dance,Tweet,3099684,153065,41200,7632,Low
Post_2281,Instagram,#Dance,Post,4021492,455615,5258,11806,Medium
Post_3850,Instagram,#Fashion,Reel,4165262,271304,50757,28623,Low
Post_4276,Instagram,#Education,Live Stream,635329,151415,59753,29150,Medium
Post_4925,TikTok,#Fitness,Live Stream,3084289,108961,56261,7963,Low
Post_305,Twitter,#Tech,Reel,1722013,357734,70729,37238,High
Post_4111,YouTube,#Education,Post,1948457,307603,61207,21856,Low
Post_858,Twitter,#Fitness,Reel,906698,201588,49402,48909,Medium
Post_3634,YouTube,#Tech,Tweet,1485296,262114,82589,49507,High
Post_3799,Twitter,#Fashion,Reel,4894106,434667,32954,22379,High
Post_3373,YouTube,#Viral,Post,4807013,465489,41804,24827,Low
Post_450,YouTube,#Challenge,Shorts,1120236,403893,40558,40713,High
Post_4162,Instagram,#Dance,Video,2561366,461768,60001,21753,High
Post_827,TikTok,#Music,Shorts,4821602,98539,52608,46508,High
Post_3748,Instagram,#Tech,Video,3608286,39961,57731,650,High
Post_2603,YouTube,#Gaming,Reel,3938926,246185,99069,45377,Low
Post_1935,YouTube,#Education,Reel,3370939,233815,37777,29096,High
Post_1854,YouTube,#Challenge,Video,386796,176552,26504,6005,High
Post_2702,Twitter,#Tech,Shorts,4534181,203286,71736,17073,High
Post_2536,TikTok,#Fashion,Post,3955213,127357,29753,3803,Medium
Post_1080,Instagram,#Dance,Tweet,4841137,431351,625,19075,Medium
Post_364,TikTok,#Dance,Video,4133077,402734,72073,18629,Medium
Post_1277,Twitter,#Viral,Post,1021175,427434,92929,40158,Medium
Post_3141,TikTok,#Viral,Shorts,1546442,244895,62161,17635,Medium
Post_3371,Instagram,#Music,Shorts,1405761,376444,44939,49230,Low
Post_4921,TikTok,#Gaming,Reel,213398,45114,52963,27051,High
Post_545,Twitter,#Music,Live Stream,4850591,157100,82852,36003,High
Post_11,Instagram,#Comedy,Live Stream,4070332,379894,46012,25242,High
Post_855,Twitter,#Comedy,Tweet,1049060,203673,96687,20847,Low
Post_3654,YouTube,#Fashion,Reel,1853103,69910,4470,39710,Low
Post_1614,Twitter,#Challenge,Reel,365562,250857,19167,2672,High
Post_2414,Twitter,#Viral,Post,1705105,53294,74926,48281,High
Post_1411,Instagram,#Fitness,Shorts,1270114,443977,12624,5006,Medium
Post_1914,Twitter,#Fitness,Shorts,3910450,184844,57393,22803,High
Post_684,TikTok,#Viral,Post,2551235,254503,51815,22756,Medium
Post_1713,TikTok,#Fashion,Live Stream,1290722,166513,58572,11367,High
Post_3874,Twitter,#Tech,Reel,2413376,222023,44351,48284,Low
Post_2631,Instagram,#Fashion,Video,172200,480028,66136,20523,High
Post_200,Twitter,#Fashion,Reel,3802724,457464,83495,19409,High
Post_3106,Twitter,#Gaming,Post,2696076,362958,35443,119,Low
Post_4735,Instagram,#Challenge,Shorts,4383045,364525,90039,11727,High
Post_3362,Instagram,#Comedy,Post,1722355,236274,45770,40757,Low
Post_4514,Twitter,#Gaming,Reel,1139637,354344,53748,37406,Low
Post_3023,TikTok,#Challenge,Shorts,2526800,324376,16252,9755,Low
Post_690,Instagram,#Tech,Live Stream,490952,347826,72833,14756,Low
Post_3660,YouTube,#Challenge,Shorts,4147649,140624,70092,11837,High
Post_1572,Instagram,#Fitness,Reel,4956932,128560,68871,43838,Medium
Post_345,Instagram,#Music,Reel,423362,110690,51877,22816,High
Post_4610,Instagram,#Fashion,Video,788460,65933,20908,11908,Low
Post_4181,YouTube,#Gaming,Post,1476003,453792,99466,29613,High
Post_3085,Twitter,#Tech,Shorts,2601129,443899,62686,24835,High
Post_1018,TikTok,#Dance,Shorts,1373399,241489,20322,23441,Medium
Post_1642,TikTok,#Viral,Video,2734409,357486,35102,40977,Low
Post_4796,Instagram,#Music,Live Stream,1219770,291504,16339,31645,High
Post_2377,TikTok,#Gaming,Live Stream,1673508,79020,91806,20155,High
Post_1684,Twitter,#Gaming,Video,4817464,309479,60716,22878,Low
Post_4811,TikTok,#Challenge,Post,2331691,451832,40146,31465,Low
Post_4159,YouTube,#Dance,Video,2737428,46704,73226,34532,Low
Post_3643,TikTok,#Dance,Video,4081405,420595,51812,27954,Low
Post_166,YouTube,#Challenge,Post,3587143,430347,96428,42640,Medium
Post_3351,YouTube,#Fashion,Reel,2555232,22683,19211,731,Medium
Post_4688,YouTube,#Fitness,Shorts,3602630,497385,30893,43944,High
Post_4102,YouTube,#Fitness,Live Stream,1526385,275820,95119,19416,Medium
Post_620,Twitter,#Gaming,Tweet,2224167,488262,97601,31651,Low
Post_2572,TikTok,#Fashion,Post,2674946,169667,87354,28176,High
Post_1210,YouTube,#Comedy,Tweet,1035365,326981,34821,2572,High
Post_1212,YouTube,#Education,Reel,2676777,488199,52014,45422,Medium
Post_3941,Instagram,#Dance,Live Stream,2030560,466132,51434,46110,Low
Post_3663,Twitter,#Tech,Shorts,3684146,151211,4453,10143,Medium
Post_4962,Instagram,#Comedy,Live Stream,967265,58292,57181,4253,Low
Post_3545,Twitter,#Viral,Video,1821754,387423,15647,24140,High
Post_957,YouTube,#Challenge,Video,598295,441991,68122,23592,Medium
Post_4773,TikTok,#Viral,Shorts,2141862,328046,8689,37898,Medium
Post_2961,Twitter,#Viral,Video,281947,466399,94427,35399,Low
Post_3903,Instagram,#Tech,Shorts,3407877,297655,26196,29062,High
Post_2998,YouTube,#Challenge,Tweet,4755094,321396,15678,49589,Low
Post_3872,Instagram,#Fashion,Post,2317238,96203,65181,21178,Medium
Post_1641,TikTok,#Challenge,Post,2940659,29714,29002,45381,Medium
Post_1523,TikTok,#Viral,Tweet,344152,155459,92731,12480,Low
Post_4252,Instagram,#Fitness,Live Stream,1925512,445030,93050,27310,Low
Post_4281,TikTok,#Music,Tweet,919348,34013,38438,18076,Low
Post_2618,TikTok,#Viral,Shorts,4243476,160022,73527,9324,High
Post_942,YouTube,#Fitness,Tweet,2450619,393130,29439,16494,Low
Post_406,Instagram,#Education,Live Stream,166638,52495,86474,5523,Low
Post_2541,Twitter,#Fashion,Live Stream,2355918,414382,71397,7294,Low
Post_1765,TikTok,#Dance,Post,3833488,410851,36575,18180,High
Post_4601,YouTube,#Fashion,Live Stream,2295646,440661,91268,5980,High
Post_1474,Twitter,#Education,Reel,3918763,377071,94228,18967,Low
Post_354,YouTube,#Tech,Live Stream,2711504,428947,52195,4775,High
Post_3765,Twitter,#Gaming,Post,4476274,67640,77088,2976,Medium
Post_1366,YouTube,#Gaming,Video,853053,422491,51824,41589,Low
Post_806,Twitter,#Comedy,Tweet,609587,122051,77324,6873,Medium
Post_3011,Instagram,#Fitness,Tweet,4574811,234031,61405,24447,Low
Post_1972,Twitter,#Challenge,Post,1056289,71036,48498,5795,High
Post_1148,YouTube,#Education,Shorts,1050909,258178,5642,13315,Low
Post_4112,YouTube,#Comedy,Video,4175263,496838,46286,34236,High
Post_2734,Twitter,#Viral,Live Stream,1332493,308312,80258,33772,High
Post_2532,YouTube,#Challenge,Post,4780227,282426,29708,35199,Low
Post_650,Instagram,#Gaming,Shorts,2941067,289340,10029,28904,Medium
Post_2549,Instagram,#Comedy,Reel,4428223,263558,38409,220,Medium
Post_4717,TikTok,#Education,Tweet,2011861,280278,88874,1104,High
Post_2834,TikTok,#Viral,Live Stream,4451895,37935,75953,5049,Medium
Post_2554,TikTok,#Dance,Tweet,4694065,334810,58512,17934,Low
